comment_sen,score
"1.就商品来说，等国行等了很久，最终日版和国行还是选择了支持国行，但愿腾讯能早日开后门，只要开了，地表最强主机无脑吹，要不然真是孤儿主机
2.购物体验来说，下单时候看第二天到就选择了京东，毕竟一直比较信任京东物流系统，但是这次中间出现调货的问题到手等了4天，不过反映问题后客服及时解决和电话回访还是挺不错的，但还是希望即使更新仓储信息，不要在购买页面库存配送上造成误导",3
"流畅度：很好
运行速度：很快
稳定性：无明显问题
画面效果：一流
游戏只有一款可以下载，三百大洋。然后就没有了。果断选择退货",3
"流畅度：不错
运行速度：不错
稳定性：不错
画面效果：掌机模式怕瞎眼都用电视玩的
外形外观：不错
产品包装：我是无语了每次都用塑料袋装着送东西，几十块也是几千块也是京东物流想干嘛？
switch在我心里就几个不足1屏幕太差看久难受2游戏比较贵PS4PC上几十块游戏它就要卖200多很不爽。",3
"送给男朋友的，他说我居然给他买国行。。。他说他要珍惜我这个傻姑娘。
关键字在傻上。。。
他说国行是块砖头。",3
"流畅度：很流畅嘛
运行速度：挺可以
稳定性：尚可
画面效果：掌机720可以
外形外观：没有Tencent企鹅标，减分
产品包装：我相信发来是没问题的，物流出问题了呗，包装明显被挤压破损了，减分
总的来说游戏少，也在预料之内，总体购物感觉一般，很一般",3
"早买早优惠早享受，于是早早付定金预定。后头一天出一个新套餐，想补差价升级不行，想退又退不了，找客服全是套话，这波操作真是让人寒心。哎
流畅度：完美
运行速度：完美
稳定性：完美
画面效果：完美
外形外观：完美
产品包装：完美",3
游戏可以说没有，除了一个马里奥兄弟，还是期待腾讯下一步动作。。希望能给玩家跟多惊喜,3
国行版，不兼容其他游戏，这个是硬伤。目前只有马力欧一个游戏&hellip;&hellip;买之前没仔细研究。但产品确实不错，大人小孩都喜欢！,3
机子不错，可是没有游戏啊，天天只有一个顶蘑菇，早都玩腻了，快点出新游戏吧,3
"流畅度：运行很流畅，自带马里奥体验版，看了一下大小，700多M，运行没问题
稳定性：稳定性也很好，没有死机和闪退现象
画面效果：效果还行吧，虽然不是1080p，但对于游戏来说也足够了
外形外观：外观很棒，我还自己买了一套保护壳，超萌
产品包装：包装有点差，外面就一个塑料袋，口子还是开着的，被人随便用胶布封了一下，安全性很差",3
"流畅度：可以
运行速度：可以
稳定性：才玩几天不评价
画面效果：还行
外形外观：过得去
产品包装：可以
唯一美中不足！没有游戏玩&hellip;&hellip;&hellip;没有游戏玩！！没有！！游戏！&hellip;玩&hellip;",3
"流畅度：快
运行速度：快
稳定性：稳
画面效果：将就
外形外观：可以
产品包装：可以
就一个游戏，两天通了不知道干嘛。",3
国行机子性能稳定，外区卡带可以玩可以更新，无法联网和购买下载DLC，游戏过少，同时硬件质量堪忧，主机长时间使用易变弯，未来可期，目前并不是最佳入手时机。,3
"画面效果：非常好
稳定性：非常好
运行速度：非常好
流畅度：非常好
外形外观：非常好
产品包装：可以
缺点：应用商店里就一款游戏，真的很疼逊，没有游戏玩，机器再好就是一块板砖，而且在网上买正版游戏还得从香港发货，慢得一批。",3
"学生党顶着&ldquo;国行烈士&rdquo;入了，毕竟日版涨到三千多快四千了。物流很快，昨晚下订单第二天就到手了。果不其然商店只有三个游戏，不过下载5个g的马里奥就用了一个小时还稳定。如果奔着单机玩、有钱买卡带的话国行会便宜不少，但深度爱好者不推荐
画面效果：比我的手机好",3
本来买的时候活动送一张128G存储卡的，显示说plus会员购买switch+128G存储卡只要2099，但实际并未收到存储卡，当你和客服询问此类事件的话，请持有有效证据，不然她会向你证明不存在这些活动，希望大家在购买switch的时候小心此类套路！,3
"和日港比，优势只有保修和网络了。
提前买了几张卡带，也不能买dlc?。
游戏玩起来还是不错的，续航时间大概在四五小时，
但是个人还是不建议买现在的国行?，有wegame那味儿了?。",3
"流畅度：挺好的，很流畅，就是游戏比较少
运行速度：跟手机有的一拼，就是游戏比较少
稳定性：很稳定，目前没有出现什么问题，就是游戏比较少
画面效果：画面很清晰，就是游戏比较少
外形外观：cool，就是游戏比较少
产品包装：挺好的，就是游戏比较少",3
机子不错的，各项也非常满意，唯一一点，游戏机就一个游戏有点尴尬了，我心里还是有点发堵，拆了退货退不了，只能留着看看，客服态度还可以，希望国行有起色吧，留着多看看吧，让心里更好受一些，快递速度倒是很快好评，也很细心，谢谢快递小哥。,3
"流畅度：还是不错，操作算是流畅度挺高，但是游戏没什么，无法评论
运行速度：算是流畅，因为国行也没什么游戏
稳定性：没有游戏测试无法评定
画面效果：追求画面就算了
外形外观：颜值担当
产品包装：差的很，那个包装箱子都不想评论，还好里面东西没事
黑色还是容易粘东西，没游戏，等游戏，唯一一个游戏真不想买，好无聊，何时能出?？",3
"疫情期间在家实在无聊，最后入手了。由于之前没接触过，还是以单机为主线，考虑到国行后期的发展，最后入手了国行。只是国家的审核速度实在太慢了，到现在为止就一款游戏。
流畅度：这个主要还是得看游戏的优化度吧，设备本身流畅性没问题。
画面效果：在这么小的屏幕里1080p的分辨率玩游戏足够了。
外形外观：红配蓝的外形很漂亮，但建议还是多加个pro的手柄。",3
还行吧，说续航增加感觉也没增加个啥，感觉100的电量5分钟就掉百分之一的电量，劝你们现在不要买国行的版本，真的，商店里面就一个马里奥游戏，还要299，买港版日版的还能租游戏玩，买了一个just dance游戏卡，还不能联机&hellip;&hellip;希望国行的赶紧增加游戏吧，不然就要吃灰了&hellip;&hellip;,3
"憋了这么久等来了国行，然而这么久了，天天马里奥，白瞎了这么好的设备；
硬件当面整体感觉良好，暂时没有遇到硬件问题，体验下来还是很不错；
软件方面，马里奥虽然可玩性也不错，游戏也挺有趣，然而天天拿着两天多的游戏机玩踩蘑菇，还是太那个啥了，这个体验太差了，既然游戏这么少，为啥这么着急开卖呢？",3
"很好，很靓。以前基本没有认真评价过,不知道浪费了多少积分,这个福利利真的不错;妥妥每次都写- -百多字这是第N次在京东_上买东西了棒棒棒，好厉害好东西便宜而且质量好，物美价廉，买的放心，用用的开感觉都买上瘾了，买买，根本停不下来，东西品种多而且又特别全，划算，方便，而且实惠包装很好，而且没有任何损坏，会- -直支持下去的，服务很好。这是一个好评模板，因为本人很懒，不想每个产品都写好评，所以特地模仿一位网友写下这个模板,但是这个产品无论是质量还是外形肯定都是本人喜欢的。",3
"流畅度：只有超级马里奥，流畅度快的没有话说
运行速度：只有超级马里奥，运行速度快得没话说
稳定性：只有超级马里奥，稳定性快的没话说
画面效果：只有超级马里奥，画面感和介绍的一样
外形外观：可以
产品包装：可以
当时买的时候在ps4（因为自己比较喜欢玩战地）和任天堂犹豫。个人感觉ps适合一个人慢慢玩，任天堂适合二人以上好玩些",3
"稳定性：网路链接不是很稳定，经常性出现错误，如图所示，需要来回切换网络才行，很影响使用心情
外形外观：挺漂亮也很经典，大气也是有的，百分百新机，因为味道很重?
产品包装：完整，防伪贴做的是真好，完美杜绝退换的可能?，机子网络稳定不好影响体验也不可。
流畅度：很流畅，除了网络不稳定外
运行速度：棒，但是没发现可以关机，只能休眠
画面效果：棒棒哒，游戏商城游戏是真少，都腻了",3
"流畅度：拿到货后就迫不及待的去尝试一番，整体还可以，流畅
运行速度：运行游戏速度没有卡顿，就是游戏加载耗了点时间，或游戏里需加载动画时停顿，可以接受
稳定性：比较稳定，至少玩了这些天，没出过问题
画面效果：清晰度还行，但非要和高清细腻的画面比，那就没有可比性
外形外观：比平板小，比手机大，握手里，合适
产品包装：物流真难免磕磕碰碰，外包箱都有所损坏，已上图，游戏机还不错，就是游戏真的真的非常少，非常的失望，所以差评就不给了，但好评也给不了，只能给个综合的",3
"作为掌机来说，switch还是偏大了些，由于国行首发没有switch lite，只好选这个了。TV模式基本用不上，而且要追求画质的话，另外两大主机可以说完爆switch。好在支持桌面模式，两人合作或者对战时比较方便，比switch lite贵点，也算值回票价。
可能出于流畅度和功耗等考虑，屏幕分辨率不算出色，这点可以理解。但屏幕外层是塑料的，好像也不是全贴合工艺，使用体验上就很一般了。
买国行主要是看中保修，万一摇杆漂了送修方便些。外包装的一次性防伪封签很松垮，揭开后基本完好无损，纸盒上也看不出什么痕迹，希望是个例。机器上手很惊艳，论做工用料，国产手机也可以超越它了，但论设计和创新，任天堂还是有一套的。希望国内厂商奋起直追。
需要吐槽的是，这次的营销策略对首发用户不太友好，机器刚到手就推出了更加优惠的套餐，真是套路满满。希望国行游戏能尽快丰富，另外京东多搞点活动促销，让国服早日红火起来。",3
什么都好，没有抢到赠品不开心,3
唯一的缺陷就是盒子坏了,3
产品包装：包装被打开过,3
产品包装：包装破损，,2
说实话我后悔买国行了，其他版本的难道不香吗？,3
"画面效果：开机姨妈红
产品包装：包装盒有点破损",3
次日达结果等了一个星期,2
只能玩马里奥，无趣,3
产品包装：游戏机包装送过来是坏的,3
没有收到赠品，不知道什么情况,3
外形外观：标签是没有粘上，到手的时候是打开的。,3
买回来屏幕就有划痕，翻车了,3
缺陷就是很多受限制玩不了,3
不要变成一个笑话,3
早买了，后悔呀，想不到还有更划算的套餐,3
呵呵，不出游戏起码开联网吧？,3
右边手柄松，左边手柄紧,3
双人玩马里奥，一个人死的时候有卡顿啊,3
买错了不能退货而且只拆开袋子,2
感觉不是太行，我的左边小手柄卡不稳，会晃。,3
产品包装：就套了一个塑料袋 真的敷衍,2
屏幕有个灰尘 不想折腾没退,3
产品包装：这是怎么回事？感觉被人拆过一样,3
画面效果：屏幕分辨率没有日版的清晰,3
从国行勇士变烈士了。。一个游戏。。,2
国行游戏就就几个,2
千万不要买国行，我是不太懂，开封了退不了。,2
就一个游戏，呵呵,3
预约+0点购买 为啥没有搽机布或者是抽绳袋啊,2
第一次看到连不到外服的主机,3
完单机够了，想要连击什么的就算了吧,2
产品包装：里面连个说明书都没有，只能扫码看怎么连接,3
比外版差的有点多了，只有价格优势,3
只能说，国行烈士买了块板砖,2
商店里就一个游戏，插卡也连不上服务器,2
现在不能买  巨亏,2
锁区了，不太行，手柄那里质量一般,3
快递不怎么样，这种电子产品居然外面就一个快递袋，万一被压坏了呢,3
"为啥613买的和618买差距差那么多 1年会员还送个袋子 我不服
产品包装：靠",3
该知道的他们说的都对不过可以观望一下,2
"流畅度：很好哦
运行速度：快
产品包装：很好",2
包装拆过的，可能是谁退货的吧，左边手柄松动。唉~,2
没游戏不给满分，再不出马车8或者塞尔达这些就别想大卖了,3
封条断开，里面东西不知道有人动过没，心里没底，承诺补发的膜现在都没有到。,3
游戏少，只能买卡?,2
充不上电，拿回去返修了，感觉质量不太好,2
就游戏少，其他OK,3
价格便宜，但是只有5个游戏。。。。。只能用实体卡,3
哈哈哈，这个游戏，我不想说了,2
本来看有没有后门先不开封的，但是还是忍不住开了，先玩着卡带先吧。,3
感觉挺失望的,2
比港版有唔同,3
退回去了，朋友全都买了日版，而国行又不能和他们联机，游戏又少，所以退掉了,3
被拆开过，封签都掉了,3
刚买完就套餐就降价，物流包装不行箱子边角碰的挺厉害的。机子是全新的，还不错。,3
迟迟不上游戏，无话可说，国行勇士怕了,2
国行没有线上游戏就只有马里奥系列，其他的全要卡带,3
买了2个多月了，还是只有一个游戏，，，体验极其差,3
没有游戏,2
买回来玩了4天就有问题了，提出维修一周没进度。,2
游戏类型少,2
连不联网,2
别买国行！！！,2
才2周，右方向键就松了&hellip;,3
东西很好，但是游戏太少，一个月都没有上新游戏，一个马里奥玩到死。,3
封条感觉被人开过，快递回来就一个袋子装的，袋子都划破了，箱子上面还破了一个洞，什么情况？,2
从抢购到入土,2
"包装一看就是拆过的。送老公的圣诞礼物，没时间换了。
国行商店里什么都没有。",3
拆开来发现有磨损，不知道是怎么回事，将就着用吧，但是影响心情了,3
什么游戏都没有   如果没有游戏卡的话还是算了,2
品控是真的差 后盖居然有点翘 不影响使用懒的换,3
换货后正常，做工品质有待提升，第一台游戏机，感觉一般般,3
勇士国行机买完就变砖头，一个游戏，还不能联网，买完还降价,3
送到家发现，外包装的纸箱被撕开过。虽然东西还在，但这让我体验很不好。国行设备就是比较便宜，但是目前游戏较少，需要再等等。,3
下单前预计明天送达，下单后过了两天才发货，前后5天才送达；包装盒子有碰撞痕迹轻*，机子完好。,2
毛线游戏都没有，不能联网，这国产有什么用。只能吃灰。,3
就只有一个游戏 不知道什么时候游戏才能上 一点消息也没有,3
东西不错，就是游戏太少，还有就是机身上有一颗螺丝像被动过,3
国行勇士加油,2
"速度挺快，还送个体验版（我猜也就送一关吧。。。）

但是包装保护太差了，要送人的东西，外盒子已经压坏了。",2
"产品包装：完全没有任何防护，导致箱子烂掉了！就是一个袋子套着！
画面效果：画面效果很好，坐等老马发售游戏了",2
左边手柄要用松动。说送内存卡也没有发。不太愉快的购物。机子用段时间再来评,3
国行烈士 等到跨年还只有一个游戏 永远的敬请期待 机子还可以 但没有游戏还有什么价值,2
想要联机游戏的快跑啊！别买国行别买国行！完完全全是单机卡带党可以考虑入国行,2
终于等到国产，好东西，和孩子一起玩、一起嗨。唯一就是买的膜不好，还没贴就有问题。,3
商品外观好看，快递物流一流！就是不能联网开账号这个比较不令人不舒服，就只有一个游戏可以玩,3
"买完没货，等了几天才发货，没有像别人说的只套个袋子，箱子配送的，还不错！
现在就是没游戏，只能买海外的卡带，希望国行游戏能尽快上市！",3
别的不说，就说这质量是有点问题，不过其他都还好，客服态度也挺好，就因为这个小问题我也没必要走保修，来回太费事了，希望再生产的时候严格把关！！！,3
除了有保修和更新游戏快以外，其余的根本没法和其他版本的机器比，而且光套包装袋就给我送过来了，还破了几个洞,3
刚刚拿到还不错，但是我看别人国行开箱都有那个腾讯贴标，为什么我这个没有,2
只有马里奥，我一点也不喜欢马里奥，呵呵。tx长点心吧，别把好牌打烂了。当然，除了游戏，其他挺香的。,3
蓝手柄插在主机上有松动，玩起来有点不舒服，只有拿下来在在电视机上才好玩,2
吃了没研究就买的亏。国行别买，没游戏玩的，海外卡带升级不了，连不上网。,2
谨慎购买吧！游戏太少了，虽然之前有心理准备，但是游戏并不是那么好玩，我就是随便买的，因为无聊。其实准备买ps4的，但是懒得弄屏幕，所以就买了这个，希望塞尔达能好玩一点。,3
送货很快，就是国行不能玩动物之森，如果想玩这个游戏就要考虑一下了，国行游戏真的很少,2
国行版，不能玩动物森友会，才有三款游戏，还是我不喜欢玩的，感觉亏大了，由于拆封后才知道是国行的，还不能退货,3
国行勇士，能玩卡带，但是卡带也比较少，估计很多游戏还是没有卡带的,3
当天下单，隔天收到，速度很快，但是买的时候注意下不同套餐，拆封就不能退换了，这点服务一点都不人性化，感觉一般，还没开始用，主要搭配健身环还没到货，后期看看效果。,3
"新机子屏幕上是不是要有膜啊？这台屏幕没有膜，总觉得这个盒子被打开过，开口处有折痕，是不是新机？
产品包装：开口处有折痕，不知道是不是新机",3
东西和包装盒没啥问题，但是这个联网是一会好使一会连不上，也不知道是我家网的问题还是其他人也这样，客户说因为是日本做的，信号源跟国内不一样说换下密码就好使了，我呵呵，如果有类似的请举手,3
"什么都好，就是现在游戏太少了吧。是个不成熟的机器。
太不成熟，还没做好进市场的准备",2
非常好的游戏机，而且可以用外服卡带，唯一缺点就是新机器手柄就上下松动，拆包装了，客服回复如果严重一年保修，真是倒霉,2
产品包装：包装其实都还好，但是我很好奇，新机器为什么没有防拆标签封口贴，我看了里面很多评论，好些图片都有标贴，我的开包就没有，长时间视频没办法上传，能证明拆开包装就没有，但是机器没有问题，有些堵心，三颗星吧，第一次给三颗星,3
"本来没准备买国行，价格真的香。领取200的券后1649。
游戏有点少。希望塞尔达和健身环早点出国行。毕竟国行游戏便宜。
花19.9买了1000-50的分期券，结果免息不能用，还不能退款。引以为戒。
中评不是ns的锅。是京东的锅。",3
产品包装：收到的时候竟然没有封条，以为被拆过了，看了看包装竟然在快递袋子上，开机看了看目前没发现拆过的痕迹，其他都还好，速度也很快。这快递包装不多说了，后续发现问题再看吧。,2
很多游戏都玩不了，建议买日版，还有外出玩游戏还要带座机才能连接电视感觉有点傻，研发游戏有点跟不上时代了！但发货速度快,3
客观评价，硬件机器是没问题，买过来游戏就1个，还是我不爱玩的，只能说tx可能准备不足，你准备几个过审的游戏不香吗,3
"我是个懒人不想退货换货了   这个国行  不能加好友  不能跟其他版本机器交互   有商店没有游戏  全网没有数字版的游戏只能靠买卡带   
好处就是其他的什么流畅  稳定  画面   外观跟其他什么港版日版是一样的",3
没有整体的使用手册，有时候按键指引和实际操作还不一样，怎么按都过不去。操作便利的年代还这么使用不友好，真是少见！,2
来的时候 盒子是坏的  给三颗星星吧  不推荐条件好的入     因为比较穷  就一张卡卖了 买新游戏的  总体还行  就是国行游戏 第一方游戏审核太慢,3
"虽然服务不错，但是这款机器真的没有办法给好评，游戏方面真是太少了，但是你是游戏机啊！
流畅度：好
运行速度：好
 
画面效果：好",2
游戏不错，用来打发时间不错，挺好。新机器就是弯的，无所谓了，早晚也得弯，到时再修。不能用以前的产品价值观衡量现在的产品。,2
游戏机是被拆过的，不过疫情期间不影响使用就不折腾了。心仪已久的任天堂游戏机哝，就是健身环游戏涨价太离谱了。这样就ps4和switch都有了，游戏好贵但是在家好无聊。,3
游戏机是不错的，国行就国行吧，就是发漏了我游戏卡和内存卡，一个好好的周末计划泡了汤，虽然补发了游戏卡和内存卡，感觉不到商家和客服的诚意，这次体验感很差,2
看了网上的国行反馈，收到后就没拆，申请了退货，不能和外服联机能忍，但不能dlc不能忍，再加上游戏审核慢，已经开售两年的游戏机，现在买，想玩游戏还得等？当然，可以买卡带，但是就是没优势啊，国行没后门，也就剩下网速和保修了，和其他版本比，不香，再等等，等一个bug，实在不行，直接买其他版本了,3
机器来说还是很不错的，但有个问题，配件中的HDMI线是坏的，哎~害的我以为电视坏了。另外找了一根线换来换测试了好几遍才发现。新机一条线都是坏的，这个品控也是醉了,2
现在国行一片黑暗，后门遥遥无期，游戏过审要半年，强烈不推荐入，来自某位烈士的遗言,2
国行说真的不怎么可以，不能切换地区，游戏目前只有一个，所以说要玩其他的不能下载只能买游戏卡，也就是说基本可以不用买存储卡，反正不推荐国行,3
游戏太少了，目前只有一个能玩的，其他游戏上市时间没明确说，期待尽快有更多新游戏上线,2
"&hellip;新买的机器，刚上手玩就发现手柄有问题。。。这质量。。。换个手柄浪费7天时间。。好在问题还是解决了。
本来想打3?
?
商店新上架了一款游戏&hellip;&hellip;这游戏e**&hellip;&hellip;
再扣1?吧。。",2
外形外观：拿到手开机创建账号的那一刻，我就已经后悔了，机子是好东西，就是不能像其他版本关键任天堂账号，跨区域买游戏，这样一个游戏价格起码高好几百！多玩两个游戏又能再买一台了！哎~~现在有点痛苦，开封又不能退~~~,2
"箱也开了 膜也贴了 包也试了 然后发现没事情干了
steam那样的商店比较爽，可惜switch没有
半个小时整个主机看了个遍
马里奥也不好玩
官方膜也不错，挺好贴的
单机卡带玩家[捂脸]
我发现没有游戏商店这个，真的不习惯
等着明后天二手风花雪月了。
不知道什么时候能用ns账号",3
上当了。把玩家当傻子么，一个月就这一个游戏，糊弄谁呢，没游戏就不要发售。宝可梦剑盾dlc。。。。玩不上了。,2
关注了一段时间才决定买的，东西还是挺不错的，不仅外观好看做工也不错，玩游戏挺流畅的，还可以连接到电视上面玩。不过可惜内置一款体验版的超级玛丽，如果想要玩完整版的还需要花299元到游戏商店购买！这还不是最惨的！最惨的是，游戏商店里面仅有这一款游戏可以买！昨天ns到家已经没有什么兴趣了！！！,2
"产品包装：就是盒子上套了个京东快递的袋子，到手发现盒子表面有破损。
建议不要购买国行，首发购买一个月了国行商店只有一个马里奥兄弟，也不像ps4或者Xbox一样有转港服的手段。虽然可以玩外服卡带但是无法使用dlc，没办法完整体验游戏。我买的是游戏机，但是买回来却没有游戏玩，首发时宣传未来数周上架的游戏到了一月底官方没有一点确切消息，后悔当时相信腾讯到手拆封了。",2
"1外包装盒、2内包装隔层、3机身、4机子系统网上查的三码合一是指1+2+3回复的三码合一是指2+3+4到的机子外包装盒的编码跟其他三个不一致而且没有开机红!!!没有开机红!!!没有开机红!!！机子和配件检查看起来是新的但是没有开机红我心里不踏实会不会是翻新机?假的?快递包装极其陋我买的套镠含屏幕膜(就是像买手机膜那样的纸皮包装不是盒子)十机身的纳包(单独盒子)十机身(单独盒子),共三样东西就只是拿保鲜膜包把三样东西起来而已两千多的游戏机连一个包装盒纸盒都不配拥有吗?????",2
我也是服了任天堂的做工了，618下单送到手之后兴高采烈地准备贴膜，擦屏幕的时候一看在屏幕里面右上角有一个白点，一看就是安装的时候把灰尘带进去了，好选择换货，好不容易26号换好了，拿回来仔细一看，新换的一台也有！而且还没上台好，这一次灰尘是在正中间！网上有人吐槽任天堂做工辣鸡，这次真是见识到了。（眼镜腿旁边的白点就是，手机拍的不是很清晰凑合看吧）,2
网络差，下载速度有了，但是玩不了马车。咨询了一下客服，建议重置路由器，试了之后可以，但现在又不行了。总不能每次玩游戏都得重置路由器吧！？,3
"流畅度：机子暂时没有任何问题，很流畅，速度也很快，网络很平稳，下载很快
画面效果：switch分辨率不能强求?
外形外观：很好看，红色不是想象中的大红，比较偏橙红
吐槽:京东的蜜汁操作，双12下单的2199套装说次日达，13号等一天没等到，发现主机有货，配件没货要大概一周后才有，发给我就一定要一起发？一定要等配件也有了再发主机？就不能有啥先发？还得我自己找京东物流的客服说分两个运单发，买的时候咋不说呢，买的时候怎么点哪个套装都写着次日达呢？那我要是嫌麻烦懒得找物流说，是不是就得一周达了，要是仓储物流有问题能不能就别保证次日达，服了，希望大家以后买东西先问好
果然买国行还是太勇士，啥都没有，还是孤儿，不过还是支持国行，希望越来越好，最好能多过点游戏，提高审核速度。
震动反馈的确很爽，多人游戏一定会很开心，一个人的精彩也是聚会的精彩",3
想了很久的这款游戏机是终于下手了，选择的国行就图个方便了，加上价格也美丽，买这个也是个情怀，小时候打超级玛丽的时候，哈哈，又可以了重温一次了。产品品控一般，店家在页面标注的是主机+游戏卡+包和贴膜，但是到货发现没有包和膜，售后客服来一句这套餐不含包和膜，后来给他看了证据才改口说补发！真是够了！,3
"外形外观：刚拆开屏幕表面灰尘，任天堂品控就是差。
产品包装：收到包装盒都烂了。
流畅度：系统很流畅，游戏加载也很快。
运行速度：就一个游戏，运行速度再快也没用。
稳定性：等了一个月，就放了一个月，稳定性我知道个鬼。
画面效果：画质还行。
总体来说，就是买来吃尘，国行的游戏审核太慢了，一个游戏主机没有游戏就是没有价值。",2
东西是好东西，肺炎期间取消了日本行程，买不了日版，那就买个国产玩玩吧。结果腾讯爸爸就弄一个游戏啊just dance还不能联机，希望国行赶紧推出联网功能和支持更多好游戏得下载。有个不足，左边那个手柄连接处是松的，不知是通病还是我这有毛病，懒得换了，但是心里还是不太舒服！！！！！,2
"这个国行的里面自带了一个马里奥的体验版，关卡不多，无聊的时候可以玩上一会儿。其实我没太搞懂国行和非国行的区别，没有空去研究。平时都是用卡玩游戏，就也感觉还好，而且手上几个游戏都是健身类的，感觉就是一个好玩的健身卡。买了国行，还是觉得有点被阉割
还有就是物流配送，希望以后用正规包装配送，不要一层保鲜膜就给出库，厂商和京东沟通好，不要总是折腾客户",3
"流畅度：机器性能虽然不是先进，但是游戏流畅度很好。
运行速度：玩了一个预装的游戏，运行速度较快，没有感觉到卡顿。
稳定性：稳定性方面没发现什么问题。
画面效果：720P已经落后了，但是实际使用起来效果还不错，优化做的很好。
外形外观：外形外观上还有需要改进的地方。比如按键的间隔可以扩大点，左边的手柄是不是可以直接设计成十字键等等。键程比较短，手感偏硬，个人觉得不如PSP舒服。外形有发弯的情况，估计是设计和做工问题。
产品包装：包装必须差评。套装直接用一个普通的塑料袋装着，到手都破洞了。包装盒也多处受伤，可以说惨不忍睹。
其他方面： 感觉国行发布有些着急，只有一款首发游戏，给人体验确实不好。另外，首发和双十二活动太乱，预售也没什么用。希望多出国行版游戏吧，或者给个曲线解决方法。毕竟买游戏机，不是为了买机器。为了情怀买单，但是也希望国行别太坑。",3
