comment_sen,score
垃圾，谁买谁2，就一个游戏,1
一般我很少评论的，除非忍不住！,1
千万别买账号不通用&hellip; 太坑了,1
简直就是忽悠人，国行什么都玩不了，商家还以各种理由不退货退款。,1
垃圾客服，页面说送东西，问了三个客服都说有，会给我补发，等了半个多月，又和我说不送,1
千万别买，坑啊,1
快点进来，坑里面的人还不够多！就差你了&hellip;&hellip;谁买谁后悔啦&hellip;&hellip;天啊！,1
垃圾机器，无游戏可玩。建议不要购买。,1
垃圾，没游戏,1
"外包装太简陋，盒子划痕多。
国行烈士，三个月了还是一个游戏，对得起首发买的吗？",1
第一次给差评&hellip;&hellip;不是针对京东，是对腾讯，没有买的，还是买日港吧，想当烈士的随意,1
不想说什么了，反正现在还没拿到东西，现在快递没到，没验证码，啥也不说就可以自动让你收货了！,1
国行switch只能玩一个游戏，如此重要的信息不提示，是何居心，买了又不能退，对京东很失望。,1
购买后发现左边手柄操作有延迟现象，申请换货，寄回工厂8天了没有任何消息，国行NS和京东售后太差劲,1
只有三款游戏？看差评我还不信，买了我后悔了，怎么能玩别的游戏？,1
平时不是很关注switch  不知道国行的区别  但是一个游戏就敢卖  我也是很服气,1
等了一个月就一个游戏，机子都没用过！一次电也没充过。@的,1
买的时候品控有问题按键坏了    售后发回来又漏发东西了！联系工号606804客服  一直自动回复也不给解决问题。,1
买了不到20天 有杂音   有问题 可以修 但是这售后让人恶心    关键买了不到20天   还有 希望你们的客服尽快电话联系我,1
大家不要上当，这个所谓国行网上商店只有几个游戏能下载，啥都玩不了，后悔死了！,1
"新机一打开右侧手柄就连不上，联系客服换货过程极其繁琐时间还长。一点都没有体现国行的优势，用户体验奇差无比。早知道买水货了！
稳定性：差差差！",1
"别买国行！
别买国行！
别买国行！
如果非要买，建议务必上网搞清楚版本区别。
因为在这买了，一旦开封就不能退货了，只能自己拿到二手平台贱卖掉。
请新人务必去网上了解一下，这是不是你想要的再下单！！！！！！",1
卖家真的不厚道，10号前预约购买，11号就出了更优惠的套餐，这预约有毛意义,1
里面没有什么游戏，商店里也没有什么游戏就三个，不建议购买，打开了还不给你退谁买谁上当，特别不值得购买，,1
只有一个游戏，商品简介还不注明！太过分了！我包装扔了还不能退货，气死了，差评！！,1
千万不要买国行！啥都玩不了！金手指也不行！一款游戏都没有！买了就是块废铁,1
垃圾国行 什么都没有 开了盒子就不给退是什么道理 衣服穿了不合适都能退 打开一下盒子就不给退？,1
垃圾产品只能玩卡带，不能玩数字，整个坑货，劝大家不要买这个版本！,1
稳定性：买了差不多个把月吧 底座用了不到10次就连接不上电视了 充电器插上不显示充电 小日本的工匠精神&hellip;吹牛和造假一样厉害 哈哈哈 打算卖了 任天堂的游戏机 哎 慕名而买 失望之至,1
垃圾，谁买谁后悔，只有一款数字游戏，身边人都被腾讯骗了，买来吃灰&hellip;,1
最差购物体验没有之一，到货后因主机屏有问题送维修点两次，检测报告出来后最后只换新了主机屏，不允许退换货，我花同样的钱买了个不是三码合一的机器，不过有一说一，客服态度是可以的,1
买回来都没开始用直接tf卡就是坏的，申请售后半天没人理，最搞笑是最后约了时间上门取件换货，完全超时了都不见人，电话也联系不上，垃圾玩意。,1
如果可以一星都不想给，代理个游戏机，就一款游戏，没游戏等游戏弄好再出来行不行？,1
千万别买国行没有游戏也买不了dlc，买了就是被坑，好游戏都过不了审，等也没用，而且不让退款。,1
switch是好东西，无奈腾讯是垃圾。这一分是给任天堂和京东快递的。马化腾看不起你。京东物流还是可以的。,1
玩觅马嗨呀，鬼知道**么的别的游戏什么时候可以玩~马u我不习惯，外服卡带能不能插还不确定&hellip;2099块大洋留着呢搁置？？？不给退还不给换？？？辣鸡国行！！！,1
买之前再三考虑过的 买完说实话有点后悔 国行游戏太少了 日港各种上新游戏国行连首发的马车都不敢报什么时候上线。。知道拆了退不了 也不退了 慢慢等吧,1
奉劝一句，不要国行版，好几个月了就一个马里奥，，要做**就随便了，一星给**。,1
能不能靠谱点  腾讯  什么都没准备拿出来卖  和破解版有什么区别  都不能联网  别买了  什么时候能联网你们什么时候买 去买港版,1
"产品包装：包装是我收到过最差的，不知道是运输过程中出的问题还是仓储问题，包装破损严重，送人都得考虑一下
再说一下国行，当初买国行是没有想到，这个switch真的垃圾，很多游戏不能玩，配件也不行。这样子还开旗舰店卖给中国人，唉，自己人坑自己人。",1
"产品包装：第一次寄过来盒子都坏了。
稳定性：大家不要买国行，不能联网的，京东订拆封不能退货这个规定就是防止大家意识到这个来进行退货。这是我第一次中了京东的套路。不能联网的游戏机很多功能都用不了，一般好玩的游戏都需要联网。",1
"国行很**，买这个的我也很**
商店只有一个游戏，玩烂了，可以插卡但不能联网不能买DLC
注意拆封就不能七天无理由了",1
??????非常不建议购买。商店里只有三款游戏，还全都是马里奥，如果你冲着马里奥来的，那就另说。一经拆封，是不能退货的，真是后悔死了。,1
商场就一个游戏，玩卡带没有dlc就是个阉割版，你要是跟他退他就说已激活不能退，然后一直打电话打到你烦.买的考虑清楚了！！！！！！！,1
买完才知道国行的没法买数字版 没法买dlc 不能跟买日服的好友一起联机 想退货客服只有拆封不能退货 也怪我购买之前没有了解吧 但是不给退货真的过分了呦 2020年了还有这种操作方式 在京东买东西 就图个快递快 没想到还有这么个小陷阱 以后不会在京东买东西了嗷,1
手柄跟主机间隔大的能塞rmb，没游戏，没的玩，套餐活动一套一套的。首发买的才是真勇士,1
游戏呢？说话的数周！都2月底快了，连个像样的消息都没有，官方~~都是死的吗？还是你们国服官方游戏管理的都@了，还是都得冠状病毒都gg了？,1
东西真的非常差，残次品，摇杆是歪的无法复位，摇起来咔吱咔吱响，售前绝口不谈售后服务的事，拿到残次品后售后拒绝换货，让买家自己找腾讯检查并出具质检报告，直接甩锅，售后客服不停的引导你&ldquo;就这么算了吧&rdquo;，京东简直垃圾，草拟码的京东！,1
"当了国行勇士，只能怪自己太单纯，没好好研究
switch小白请注意:
1.目前国行商店只有3个游戏，其他游戏想玩只能买卡带
2.所有卡带游戏均无法联网跟别的玩家互动",1
"就一款游戏玩个毛啊！退货！但是我已拆封，又不让退！就是**公司！对京东也是超级失望！
商品描述里就没有介绍只有一款游戏！
最差的一次购物体验！
预**",1
千万别买国行，只有一款游戏马里奥u，机器再好没游戏也是卵子用。找朋友借了几张卡带玩着。国行坑，京东还是没话说的，特殊时期快递都给力！,1
"第一次买 不知道有国版 日版之分以为都一样
结果直接买了官方的国版 打开后发现可下载游戏只有3个 自己想玩的游戏还不能玩 没办法打开后不能退货 只能摆家里堆灰尘了.
可以下载游戏少 但是可以放卡带 本来应该给中评的 
但是加上因为我自己问题导致
不能玩自己想玩的游戏心情不好只能给差评了",1
千万不要购买国行版，一个游戏玩一辈子，上当了，受骗了，这就是个骗局，我用我亲身经历告诉客户，而且很负责的告诉每一个关注任天堂游戏机的客户，只有一个游戏，只有一个游戏，只有一个游戏。,1
真的太气愤了，说明7天退款！又没有说拆封不能退！然后刚收到要和小伙伴加好友发现加不了！悲催了！这前后一天再卖掉亏500！火大！,1
"1、快递到的时候就用一个塑料袋装着，打开里面的纸盒子四个角都有磕碰，好在机子没问题。
2、国行里面只有一个马里奥游戏，想玩别的只能买海外卡带（海外卡带只能单机玩不能联机）
3、盒子外面的防伪标签撕了就不能退了，希望能帮到想入手的朋友们。",1
非常垃圾！只有一个超级玛丽体验版能玩。整个商城只有一个游戏卖。也就是说，二千多只能玩超级玛丽！垃圾中的垃圾！打开了就不能退！,1
腾讯国行版，不能联网，不能关联海外账号，商场只有一个游戏，不能更新，不能买dlc，只能单机，慎重考虑呀大兄弟们,1
"千万别买！！！页面没有明确说明，但现在只能玩一个游戏和任天堂游戏账号没任何关系！！！
拆开包装不能退货！！！
不支持切其他区账号！！！
千万别买！！！
千万别买！！！
千万别买！！！",1
国行臭狗屎，我真的是**，倒了血妈霉买来一块砖，商店就一个游戏，还不能联网，只能插卡，退也不给退，**去吧国行,1
大家都注意了，只有一款游戏可以下载，还说拆封了，不让我退货，大家千万小心不要上当了。想玩游戏的不要买这个机器了，买了只能当佛祖供着。,1
"别买国行!别买国行!别买国行!买了开封就退不了货,国行机子被锁区了,70%游戏都玩不了,能玩的不能联机有些dlc也没法玩,像暗黑三有卡带但联不了网,国行完整至少要一年,一年后switch早过时了,所以千万别买国行!",1
"不愧是大公司，腾讯撑腰，刷了不少单吧
谁买谁吃亏，我买这个主要是想和朋友联机玩
才发现只能另外买卡带玩，而且不能联机
线上商场只能买超级玛丽的三个游戏，是我瞎没好好看评论着急买
拆封了不能退货特别生气，不给我退款我天天给别人评论警告其他买家不要买这种
只能玩玛丽不能下载别的我是买了块砖吧！！！！！",1
最低只能打一分，要不然稳稳的0分，这么长时间了，根本没有任何新游戏的消息，国行switch阉割了游戏功能，呵呵,1
垃圾不要买。什么都玩不了能玩的就两三个。当你拆开你就知道 差距不是一般大。然后还退不了。信我的不要买国行。我现在感觉花2000买了一块木头！自带游戏就是小时候的霸王游戏机里的超级玛丽   。！！！！,1
我基本很少给人差评都不容易，这次我实在受不了了，垃圾就是垃圾，国行锁服还不提前说明连不了网，基本没有能玩的游戏，2k买了块砖，跟本不能dlc，欺骗小白，腾讯欺骗消费者，千万不要买国服去买港版和日版，差评！！！！！！！！希望腾讯高层给个合理的解决方法,1
买来玩动森，肝了一个月，小岛马上就要竣工了，突然就坏掉了，自己查了下应该是充电的地方坏掉了，寄给维修的地方检修被告知修不好了只能换新，数据也恢复不了，我的心血全没了！！其实客服售后什么的没啥问题，但是我真的很！不！开！心！！为什么这么快就坏了，为什么修不好！！,1
两千多买个马力欧启动器脑子疼，上车就翻，车门都焊死，锁服外区卡不能联机，本以为某讯信誓旦旦能推出好几款游戏，怪我太天真，国情国外游戏过审难度多大都有数吧，国服勇士怕不要成列士,1
收货时带封条，包装几道划痕而已，有灰尘，开箱一个小时后发现机器弯了，然后找客服，客服让我去找官方售后，那边只能维修，然后通过京东申请售后直接换货，结果两个第一个客服说可以换弯曲，第二个客服却说京东一个月，官方售后三五天，但是方法还是维修，新买的机器谁愿意给别人去维修？重点来了店铺客服说不能修，互相踢球来来回回，国行维权这么困难，售后这么垃圾，这售后有没有都一样，对于单机党破解&行最大优势是。。。保修，到这保修售后没有一样。。网上有不少关于售后的事，是这么坑都是踢皮球,1
你们就是**大大的**，**！欺骗消费者，我要去消协举报，怪不得拆封不能退，谁能想到你们是**呢，大大的**。和新闻发布会都不符，首发的游戏呢，就六关顶蘑菇，看看详情吹的多好，全是假的，就因为你们不诚实国行才起不来，ps搞烂sn也搞烂，你们tx骗钱骗的好爽啊！京东你们也不管管，描述完全不相符也敢上。实际就六关顶蘑菇！,1
体验感 超级差  极度不推荐买，游戏出的慢，目前只有一款马里奥U  后面的游戏遥遥无期 ，不能联网、不能用外服账号、不能用dlc、不能破解游戏还比ps4贵很多  想买的三思,1
"国行被阉割的非常严重，很多游戏玩不成，无法登陆其他区的游戏商店，无法购买、下载其他区的数字版游戏内容。
且最严重的问题在于，拆封之后不允许退货了，事先并不知情，而且拆封之后才知道国行存在的种种问题，最后导致发现买错了，请大家务必不要重蹈覆辙。
拆封不可退货，这种影响到用户切身利益的说明根本没有提前告知，出了问题只能认栽，这就是现阶段电商的本质吗？",1
谁买谁受气，只是一个能保修的阉割版，不值这个价钱，现在没有游戏，等于买了个游戏壳，只能放着积灰，等国行游戏出了保修期也到了，保修的意义何在，游戏记录还不能从港版的传到国行的机子，还要从头开始玩一次，那还能叫switch游戏机么，也别叫国行switch，改叫腾讯游戏机才对，和switch没有关系。建议别什么国行，浪费时间浪费金钱还受气。建议买其他版的。,1
一星都不想给 就是一个废物 就一个游戏 不支持其他游戏卡联网 买它来干什么 退还退不了 当祖宗供着？ 官方回答再等等 等其他游戏发行就能买  神**要等多久 还有只支持国行自己的卡 妈的 垃圾 还有回收二手**都不好出售   人家标明 不要国行的废物  要买的请仔细 考虑清楚,1
说实话 国行首发就买了 苦等一个月只有一款游戏 寂寞的打通了超级马里奥U 实在耐不住了 上周去买了实体卡 心里略微得到一些安慰 幸好国行还可以玩所有版本的实体卡 结果今天看到港服eshop支持***和银联了 我真的崩溃了 同样是花钱 可这2000多花的也太遭罪了 tx你这是玩儿我们呢吗？***一款游戏你也敢卖 还骗我们说未来数周会有两款游戏上线 可是这都快过年了 还是就一款游戏 太恶心了 tx你说的国行优势也就仅剩下一个保修了 至于更高速稳定的网络 目前就是扯淡 因为根本没有联网游戏可以玩 而且你还牛比的锁了区 只能用微信账号注册 让国行彻底成了孤岛 这样的操作也是没谁了 我们这么信任你 这么信任任天堂 钱花了 却享受不到同样的乐趣 不要再消费我们的情怀了好吗？！如果还在考虑是否入国行的朋友，听我劝：赶紧买其他版本的switch，国行绝对不值得。因为你花2000多买来一个彻底被阉 割的孤立版本机器，游戏只有一款，用外服的卡带完全不能联网对战，更不要说享受更多付费内容了。所以，即使国行支持外服卡带，但也绝对不是所有卡带都可以享受全部游戏内容和乐趣，因此即使买卡带，你的选择也非常有限,1
才买了6天  就出了优惠套装  纯粹恶心人来了  差评,1
#啊！刚买完就降价送东西，还没有任何补偿！！太#人了,1
买来不拆封怎么验货？！买的时候页面没有写着退货不能拆封！老子给你们发了截图了你们后台赶紧修改了呵呵真#！,1
产品包装：非常之差，如果对包装介意，或者作为礼物送人的，千万不要买。,1
~代理的国行真的很让我失望，无后门只有一个游戏建议想入手的朋友请三思。,1
垃圾！！！我特意用了同学的国行机子试了下是可以玩justdanceunlimited模式的结果到我这个只能~登录国服账号谁买谁是傻子,1
非常失望，现在就一个游戏都没有就是一块搬砖！国行真的差別入坑了勇士们！日版真的比这个好！国行估计两三个月才能出吧。还都是别人玩剩下的。,1
差评，评论不想多写一次。常情请见图片，另外~上搜腾迅switch，骂声一遍。怪自己没做好功课,1
商店只有一个游戏，开封联机才知道，纯小白，也不能退货，就一个砖块，建议不要入手目前。,1
建議大家不要買國行的主機只能登~換言之並不能跟任天堂帳號連動並且加好友不能一起玩任天堂商店也只有三款遊戲可遊玩建議大家不要購買,1
千万别买国行版，买回来就是块砖，唯一的作用就是砌墙，一个月了，里面只有一个游戏，说是数周引进别的游戏，呵呵&hellip;&hellip;谁买谁后悔系列,1
玩不了要玩的游戏还不给退，~吗？连游戏都没玩过，就插电打开的程度，包装都在，配件齐全，1800~,1
"垃圾国行商店就一个超级玛丽买卡带还没地方买DLC,国行还不支持破解，不能联机，详情直接~国行switch，买的时候请仔细查看，垃圾玩意2000打水漂。",1
强烈建议不要购买，描述里面不说只有三款游戏提供，买个游戏机回家最后没游戏玩，客服还不解决，态度很差，还给找很多理由不退，连加钱换都不行，游戏只提供三款且不在产品里说清楚，忽悠消费者，还是京东自营，纯粹的欺诈消费者，难怪那么多年都竞争不了~，这几年网购十多万，京东很少来，确实非常失望，我已被骗，希望能看到的人不要被骗！,1
好样的，给你们和京东的客服点个赞??我五月一号下单，买的是机器加一个马车八的卡带套餐，五月四号到货，到货发现没给我发卡带只给我发了个机器，那我想就去问问客服呗，找你们商家的客服，你们说让我去找京东的售后，那我就去呗，说了一大堆废话可下受理了。等到五月五号说给我打电话说核实完了是你们商家仓库漏发，那我就去找你们客服问问怎么解决呗，然后你们客服跟我说正在核实？？？？我想可能有延迟？我就又等了一天，这下可好问你们的客服还是正在审核，我又去找京东的客服，京东的客服也说正在核实，一直等到今天还是审核，你们漏发我东西审核一下这么难吗？提球有意思？口不应心，服了，以前还认为你们京东比~好，现在？呵呵。。。,1
